"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","False:::"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1718810559076903966"
"StartRawTime","1718810559076903966"
"Index","Date","ClockTime","RawTime","TraceSampID","Axis0.Cmd.Pos:LREAL","Axis0.Cmd.Vel:LREAL","Axis0.Act.Pos:LREAL","Axis0.Cmd.Trq:LREAL"
"1408","2024-06-19","15:22:39.11","1718810559117898594","","2471,8411731719971","0","2471,8408727645874","0,40000000000000002"
"1409","2024-06-19","15:22:39.11","1718810559118902425","","2471,8411731719971","0","2471,8408727645874","0,40000000000000002"
"1410","2024-06-19","15:22:39.12","1718810559119898860","","2471,8411731719971","0","2471,8409156799316","0,40000000000000002"
"1411","2024-06-19","15:22:39.12","1718810559120903940","","2471,8411731719971","0","2471,8410015106201","0,40000000000000002"
"1412","2024-06-19","15:22:39.12","1718810559121898766","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1413","2024-06-19","15:22:39.12","1718810559122904385","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1414","2024-06-19","15:22:39.12","1718810559123898582","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1415","2024-06-19","15:22:39.12","1718810559124907147","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1416","2024-06-19","15:22:39.12","1718810559125903618","","2471,8411731719971","0","2471,8414306640625","0,40000000000000002"
"1417","2024-06-19","15:22:39.12","1718810559126898809","","2471,8411731719971","0","2471,8414735794067","0,40000000000000002"
"1418","2024-06-19","15:22:39.12","1718810559127902249","","2471,8411731719971","0","2471,841516494751","0,40000000000000002"
"1419","2024-06-19","15:22:39.12","1718810559128903011","","2471,8411731719971","0","2471,841516494751","0,40000000000000002"
"1420","2024-06-19","15:22:39.13","1718810559129903317","","2471,8411731719971","0","2471,8415594100952","0,40000000000000002"
"1421","2024-06-19","15:22:39.13","1718810559130898850","","2471,8411731719971","0","2471,8415594100952","0,40000000000000002"
"1422","2024-06-19","15:22:39.13","1718810559131901731","","2471,8411731719971","0","2471,8415594100952","0,40000000000000002"
"1423","2024-06-19","15:22:39.13","1718810559132898822","","2471,8411731719971","0","2471,841516494751","0,40000000000000002"
"1424","2024-06-19","15:22:39.13","1718810559133905648","","2471,8411731719971","0","2471,8414735794067","0,40000000000000002"
"1425","2024-06-19","15:22:39.13","1718810559134898404","","2471,8411731719971","0","2471,841516494751","0,40000000000000002"
"1426","2024-06-19","15:22:39.13","1718810559135902202","","2471,8411731719971","0","2471,841516494751","0,40000000000000002"
"1427","2024-06-19","15:22:39.13","1718810559136899040","","2471,8411731719971","0","2471,8414735794067","0,40000000000000002"
"1428","2024-06-19","15:22:39.13","1718810559137903062","","2471,8411731719971","0","2471,8413877487183","0,40000000000000002"
"1429","2024-06-19","15:22:39.13","1718810559138903726","","2471,8411731719971","0","2471,841344833374","0,40000000000000002"
"1430","2024-06-19","15:22:39.14","1718810559139903545","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1431","2024-06-19","15:22:39.14","1718810559140899043","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1432","2024-06-19","15:22:39.14","1718810559141902850","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1433","2024-06-19","15:22:39.14","1718810559142906619","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1434","2024-06-19","15:22:39.14","1718810559143902604","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1435","2024-06-19","15:22:39.14","1718810559144898738","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1436","2024-06-19","15:22:39.14","1718810559145902141","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1437","2024-06-19","15:22:39.14","1718810559146899200","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1438","2024-06-19","15:22:39.14","1718810559147903418","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1439","2024-06-19","15:22:39.14","1718810559148901413","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1440","2024-06-19","15:22:39.15","1718810559149901539","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1441","2024-06-19","15:22:39.15","1718810559150898871","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1442","2024-06-19","15:22:39.15","1718810559151902833","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1443","2024-06-19","15:22:39.15","1718810559152899169","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1444","2024-06-19","15:22:39.15","1718810559153904671","","2471,8411731719971","0","2471,8409585952759","0,40000000000000002"
"1445","2024-06-19","15:22:39.15","1718810559154899207","","2471,8411731719971","0","2471,8409585952759","0,40000000000000002"
"1446","2024-06-19","15:22:39.15","1718810559155906589","","2471,8411731719971","0","2471,8408727645874","0,5"
"1447","2024-06-19","15:22:39.15","1718810559156899281","","2471,8411731719971","0","2471,8409585952759","0,40000000000000002"
"1448","2024-06-19","15:22:39.15","1718810559157902051","","2471,8411731719971","0","2471,8409156799316","0,40000000000000002"
"1449","2024-06-19","15:22:39.15","1718810559158898848","","2471,8411731719971","0","2471,8408727645874","0,40000000000000002"
"1450","2024-06-19","15:22:39.16","1718810559159903188","","2471,8411731719971","0","2471,8408727645874","0,40000000000000002"
"1451","2024-06-19","15:22:39.16","1718810559160898853","","2471,8411731719971","0","2471,8408298492432","0,40000000000000002"
"1452","2024-06-19","15:22:39.16","1718810559161904559","","2471,8411731719971","0","2471,8408727645874","0,40000000000000002"
"1453","2024-06-19","15:22:39.16","1718810559162912746","","2471,8411731719971","0","2471,8409156799316","0,40000000000000002"
"1454","2024-06-19","15:22:39.16","1718810559163914892","","2471,8411731719971","0","2471,8410015106201","0,40000000000000002"
"1455","2024-06-19","15:22:39.16","1718810559164905617","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1456","2024-06-19","15:22:39.16","1718810559165906675","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1457","2024-06-19","15:22:39.16","1718810559166899115","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1458","2024-06-19","15:22:39.16","1718810559167903488","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1459","2024-06-19","15:22:39.16","1718810559168898761","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1460","2024-06-19","15:22:39.17","1718810559169902385","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1461","2024-06-19","15:22:39.17","1718810559170899095","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1462","2024-06-19","15:22:39.17","1718810559171903476","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1463","2024-06-19","15:22:39.17","1718810559172898915","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1464","2024-06-19","15:22:39.17","1718810559173903813","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1465","2024-06-19","15:22:39.17","1718810559174899242","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1466","2024-06-19","15:22:39.17","1718810559175902402","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1467","2024-06-19","15:22:39.17","1718810559176899075","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1468","2024-06-19","15:22:39.17","1718810559177904532","","2471,8411731719971","0","2471,841344833374","0,40000000000000002"
"1469","2024-06-19","15:22:39.17","1718810559178899322","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1470","2024-06-19","15:22:39.18","1718810559179905733","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1471","2024-06-19","15:22:39.18","1718810559180899066","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1472","2024-06-19","15:22:39.18","1718810559181903086","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1473","2024-06-19","15:22:39.18","1718810559182902770","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1474","2024-06-19","15:22:39.18","1718810559183902818","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1475","2024-06-19","15:22:39.18","1718810559184899185","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1476","2024-06-19","15:22:39.18","1718810559185904992","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1477","2024-06-19","15:22:39.18","1718810559186899079","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1478","2024-06-19","15:22:39.18","1718810559187912626","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1479","2024-06-19","15:22:39.18","1718810559188904171","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1480","2024-06-19","15:22:39.19","1718810559189905475","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1481","2024-06-19","15:22:39.19","1718810559190921092","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1482","2024-06-19","15:22:39.19","1718810559191906845","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1483","2024-06-19","15:22:39.19","1718810559192905998","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1484","2024-06-19","15:22:39.19","1718810559193904073","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1485","2024-06-19","15:22:39.19","1718810559194899697","","2471,8411731719971","0","2471,8410015106201","0,5"
"1486","2024-06-19","15:22:39.19","1718810559195902488","","2471,8411731719971","0","2471,8410015106201","0,5"
"1487","2024-06-19","15:22:39.19","1718810559196899725","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1488","2024-06-19","15:22:39.19","1718810559197903878","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1489","2024-06-19","15:22:39.19","1718810559198902953","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1490","2024-06-19","15:22:39.20","1718810559199899129","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1491","2024-06-19","15:22:39.20","1718810559200901588","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1492","2024-06-19","15:22:39.20","1718810559201899416","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1493","2024-06-19","15:22:39.20","1718810559202901895","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1494","2024-06-19","15:22:39.20","1718810559203903393","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1495","2024-06-19","15:22:39.20","1718810559204902472","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1496","2024-06-19","15:22:39.20","1718810559205899149","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1497","2024-06-19","15:22:39.20","1718810559206905782","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1498","2024-06-19","15:22:39.20","1718810559207899291","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1499","2024-06-19","15:22:39.20","1718810559208902347","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
