"Version","0.1"
"TraceType","Singola","0"
"SamplingIntervalType","Ora","1"
"SamplingInterval","1000"
"TotalTraceTime","1024"

"EnableTriggerCondition","Trigger 1","1"
"Triggers","Velocità effettiva (16 bit):0:≠:3:0:Filtrato con gli ultimi 8 valori:8:::=:2:0:Nessun filtro:0"
"PostTriggerDataRatio","100"

"Index","Offset","Velocità istruzioni di posizione interna (16 bit):2","Errore di inseguimento posizione encoder (16 bit):6","Tensione fra P e N (16 bit):9","Istruzione di coppia (16 bit):4"
"718","718","2359","26773","324","7.5"
"719","719","2358","26882","324","3.5"
"720","720","2357","26977","324","0.9"
"721","721","2355","27058","324","-1.8"
"722","722","2349","27124","324","-4.9"
"723","723","2344","27181","324","-5.4"
"724","724","2337","27223","325","-6.55"
"725","725","2329","27247","325","-11.4"
"726","726","2319","27258","325","-12.45"
"727","727","2308","27254","325","-13.95"
"728","728","2296","27238","325","-16"
"729","729","2281","27211","325","-15.2"
"730","730","2266","27169","325","-14.8"
"731","731","2250","27106","325","-21.15"
"732","732","2232","27034","326","-19.95"
"733","733","2213","26938","326","-25.7"
"734","734","2193","26839","327","-22.25"
"735","735","2171","26724","327","-22.7"
"736","736","2148","26593","328","-25.1"
"737","737","2124","26444","328","-26.1"
"738","738","2099","26272","328","-34.35"
"739","739","2073","26094","328","-32.3"
"740","740","2045","25900","329","-33.45"
"741","741","2016","25690","329","-35.75"
"742","742","1987","25465","329","-38.85"
"743","743","1956","25226","329","-38.65"
"744","744","1924","24969","330","-44.85"
"745","745","1891","24704","330","-42.95"
"746","746","1857","24425","331","-43.6"
"747","747","1821","24128","331","-47.55"
"748","748","1787","23821","331","-49.05"
"749","749","1749","23504","331","-48.6"
"750","750","1712","23169","332","-50.95"
"751","751","1673","22820","332","-56.5"
"752","752","1634","22463","333","-55.35"
"753","753","1594","22094","333","-56"
"754","754","1553","21712","334","-59.2"
"755","755","1511","21319","334","-60.85"
"756","756","1469","20918","335","-59.4"
"757","757","1426","20498","335","-66.2"
"758","758","1382","20075","336","-64.35"
"759","759","1339","19642","336","-65.5"
"760","760","1294","19199","337","-65.65"
"761","761","1248","18746","337","-67.9"
"762","762","1203","18282","338","-70.3"
"763","763","1156","17811","338","-71.3"
"764","764","1110","17334","338","-70.4"
"765","765","1063","16849","338","-71.8"
"766","766","1015","16354","339","-73.3"
"767","767","968","15855","339","-73.45"
"768","768","919","15351","340","-72.9"
"769","769","871","14839","340","-73.7"
"770","770","822","14318","341","-76.4"
"771","771","773","13791","341","-78.2"
"772","772","725","13264","342","-76.3"
"773","773","675","12730","342","-77.1"
"774","774","626","12192","342","-77.8"
"775","775","578","11648","342","-78.85"
"776","776","530","11103","343","-80.15"
"777","777","483","10560","343","-78.35"
"778","778","438","10018","343","-79.65"
"779","779","393","9479","343","-77.85"
"780","780","350","8942","344","-78.6"
"781","781","308","8415","344","-77.1"
"782","782","269","7900","344","-73.65"
"783","783","231","7395","344","-71.75"
"784","784","196","6899","344","-71.05"
"785","785","164","6424","344","-66.3"
"786","786","134","5963","345","-62.95"
"787","787","106","5521","345","-58.95"
"788","788","82","5101","345","-54.65"
"789","789","61","4698","345","-52.45"
"790","790","43","4319","345","-48.2"
"791","791","28","3968","345","-43.65"
"792","792","16","3641","345","-38.65"
"793","793","7","3343","345","-33.15"
"794","794","3","3073","345","-29.05"
"795","795","0","2833","345","-22.6"
"796","796","0","2620","345","-16.8"
"797","797","0","2429","345","-13.15"
"798","798","0","2256","345","-10.2"
"799","799","1","2102","345","-6.95"
"800","800","3","1967","345","-3.55"
"801","801","10","1858","345","1.4"
"802","802","20","1779","345","8.35"
"803","803","34","1734","345","17.6"
"804","804","50","1714","345","23.45"
"805","805","69","1711","345","22.4"
"806","806","89","1728","345","23.7"
"807","807","109","1765","345","25.7"
"808","808","129","1818","345","26.85"
"809","809","148","1891","345","30.6"
"810","810","167","1977","345","36"
"811","811","184","2060","345","29.8"
"812","812","199","2150","345","30.35"
"813","813","215","2248","345","31.6"
"814","814","228","2344","345","30.15"
"815","815","239","2437","345","27.75"
"816","816","252","2531","345","26.35"
"817","817","261","2616","345","22.45"
"818","818","270","2699","345","18.7"
"819","819","277","2779","345","19.8"
"820","820","279","2840","345","12.35"
"821","821","283","2897","345","10.15"
"822","822","289","2957","344","9.2"
"823","823","290","3004","344","7.25"
"824","824","286","3027","344","-1.65"
"825","825","289","3051","344","-6.2"
"826","826","285","3063","344","-6.7"
"827","827","282","3063","344","-15.2"
"828","828","276","3050","344","-16.9"
"829","829","264","3021","344","-21.25"
"830","830","254","2991","344","-19.2"
"831","831","254","2979","344","-15.2"
"832","832","258","2984","344","-7.65"
"833","833","277","3026","344","-5"
"834","834","330","3174","344","14.35"
"835","835","391","3420","344","46.95"
"836","836","463","3732","344","52.2"
"837","837","536","4104","344","62.8"
"838","838","610","4538","344","71.35"
"839","839","681","4999","344","74.45"
"840","840","750","5498","344","72.35"
"841","841","814","6024","344","88.75"
"842","842","875","6544","344","71.25"
"843","843","932","7070","344","74.4"
"844","844","970","7561","343","60.85"
"845","845","1026","8075","343","57.35"
"846","846","1065","8569","342","61.25"
"847","847","1097","9023","342","38.25"
"848","848","1121","9457","342","42.55"
"849","849","1125","9820","342","24"
"850","850","1148","10185","341","19.85"
"851","851","1150","10511","341","26.95"
"852","852","1129","10737","341","0.55"
"853","853","1130","10950","341","-8.65"
"854","854","1108","11106","341","-4.35"
"855","855","1064","11162","341","-27.5"
"856","856","1042","11205","340","-33.15"
"857","857","998","11190","340","-22.45"
"858","858","948","11097","340","-47.05"
"859","859","891","10951","340","-39.15"
"860","860","813","10687","340","-67.3"
"861","861","759","10431","340","-59.1"
"862","862","685","10107","341","-47.6"
"863","863","592","9657","341","-86.45"
"864","864","526","9224","341","-74.8"
"865","865","441","8732","341","-62.85"
"866","866","340","8130","341","-95.05"
"867","867","267","7550","341","-83.95"
"868","868","179","6929","342","-68.3"
"869","869","75","6209","342","-97.55"
"870","870","-13","5487","342","-90.35"
"871","871","-79","4791","342","-79.1"
"872","872","-152","4077","342","-73.55"
"873","873","-208","3377","342","-84.7"
"874","874","-244","2747","342","-56.9"
"875","875","-258","2181","342","-56.35"
"876","876","-260","1695","342","-32.45"
"877","877","-260","1256","342","-38.15"
"878","878","-260","873","342","-20.9"
"879","879","-260","530","342","-24.05"
"880","880","-260","228","342","-8.35"
"881","881","-261","-53","342","-16.7"
"882","882","-265","-312","342","-6.35"
"883","883","-285","-597","342","-21.55"
"884","884","-277","-827","342","-21.6"
"885","885","-287","-1055","342","-11.85"
"886","886","-314","-1338","342","-39.1"
"887","887","-310","-1570","342","-41.45"
"888","888","-325","-1803","342","-31.75"
"889","889","-355","-2090","342","-59.3"
"890","890","-356","-2314","342","-52.65"
"891","891","-372","-2535","342","-37.4"
"892","892","-405","-2805","342","-60.45"
"893","893","-407","-3008","342","-48.05"
"894","894","-424","-3204","342","-27.85"
"895","895","-440","-3415","342","-45.5"
"896","896","-458","-3611","341","-29.35"
"897","897","-475","-3816","341","-39.35"
"898","898","-491","-4011","341","-27.55"
"899","899","-524","-4247","341","-40.95"
"900","900","-524","-4427","341","-33.05"
"901","901","-540","-4603","341","-14.5"
"902","902","-556","-4802","341","-34.25"
"903","903","-572","-4985","341","-18.4"
"904","904","-603","-5205","341","-28.25"
"905","905","-602","-5369","341","-19.65"
"906","906","-618","-5539","340","-5"
"907","907","-646","-5756","340","-25.2"
"908","908","-661","-5955","340","-22"
"909","909","-674","-6145","340","-15.25"
"910","910","-671","-6306","340","-17.5"
"911","911","-685","-6474","340","-9.55"
"912","912","-711","-6689","340","-30.4"
"913","913","-723","-6883","340","-28.7"
"914","914","-719","-7036","340","-22.3"
"915","915","-728","-7200","340","-18.85"
"916","916","-754","-7413","340","-43.05"
"917","917","-747","-7556","340","-32.35"
"918","918","-756","-7697","339","-17.2"
"919","919","-763","-7856","339","-40.9"
"920","920","-770","-7989","339","-23.8"
"921","921","-792","-8156","339","-36.05"
"922","922","-782","-8261","339","-29"
"923","923","-787","-8367","339","-15.8"
"924","924","-806","-8518","339","-37.85"
"925","925","-809","-8635","339","-31.35"
"926","926","-797","-8701","338","-20.6"
"927","927","-799","-8782","338","-18.8"
"928","928","-816","-8900","338","-37.05"
"929","929","-801","-8942","338","-21.4"
"930","930","-799","-8979","338","-4.45"
"931","931","-815","-9064","338","-26.55"
"932","932","-796","-9078","337","-14.95"
"933","933","-793","-9085","337","3.65"
"934","934","-790","-9099","337","-10.35"
"935","935","-786","-9105","337","-1.15"
"936","936","-797","-9137","337","-10.45"
"937","937","-774","-9108","337","-0.95"
"938","938","-769","-9069","337","18.15"
"939","939","-761","-9029","337","10.9"
"940","940","-753","-8987","337","18.4"
"941","941","-745","-8950","337","5.25"
"942","942","-734","-8900","337","15.9"
"943","943","-740","-8887","337","1.55"
"944","944","-730","-8864","337","-2.95"
"945","945","-718","-8826","337","-1.1"
"946","946","-690","-8740","337","4.8"
"947","947","-678","-8651","337","16.55"
"948","948","-680","-8598","337","0.85"
"949","949","-667","-8537","337","-4.45"
"950","950","-636","-8423","337","1.45"
"951","951","-622","-8301","337","16.25"
"952","952","-606","-8185","337","2.9"
"953","953","-591","-8063","337","10.55"
"954","954","-575","-7939","337","-0.85"
"955","955","-558","-7809","337","6.1"
"956","956","-557","-7705","337","-3.65"
"957","957","-524","-7554","337","-3.55"
"958","958","-507","-7390","337","12.95"
"959","959","-489","-7226","337","4.25"
"960","960","-471","-7053","337","14.65"
"961","961","-453","-6882","337","4.85"
"962","962","-435","-6700","337","16.3"
"963","963","-432","-6553","337","3.75"
"964","964","-414","-6388","337","6.25"
"965","965","-380","-6171","337","17.35"
"966","966","-362","-5962","337","29.45"
"967","967","-362","-5809","337","6.35"
"968","968","-330","-5604","337","11.4"
"969","969","-316","-5397","337","30.15"
"970","970","-304","-5221","337","8.1"
"971","971","-294","-5049","337","17.05"
"972","972","-301","-4924","337","2.7"
"973","973","-279","-4765","337","3.65"
"974","974","-275","-4621","337","15.65"
"975","975","-144","-4223","337","20.2"
"976","976","0","-3608","337","123.9"
"977","977","0","-3254","337","41.7"
"978","978","0","-2955","337","8.55"
"979","979","0","-2642","337","36.75"
"980","980","-2","-2368","337","39.7"
"981","981","-4","-2133","337","33.25"
"982","982","-9","-1924","337","35.4"
"983","983","-17","-1753","337","32.6"
"984","984","-27","-1623","337","24.35"
"985","985","-38","-1523","337","20.95"
"986","986","-52","-1458","337","15.8"
"987","987","-68","-1429","337","7.05"
"988","988","-85","-1434","337","-1.65"
"989","989","-104","-1478","337","-12.9"
"990","990","-126","-1559","337","-27.65"
"991","991","-148","-1669","337","-38.6"
"992","992","-174","-1795","337","-41.15"
"993","993","-200","-1943","337","-46.2"
"994","994","-227","-2109","337","-50.8"
"995","995","-257","-2303","337","-59.6"
"996","996","-287","-2503","337","-59.05"
"997","997","-318","-2716","337","-58.15"
"998","998","-351","-2955","337","-65.9"
"999","999","-385","-3214","337","-74.05"
"1000","1000","-420","-3482","337","-73.7"
"1001","1001","-455","-3768","337","-78.35"
"1002","1002","-491","-4063","336","-80.2"
"1003","1003","-528","-4370","336","-80.85"
"1004","1004","-565","-4683","336","-80.45"
"1005","1005","-602","-5004","336","-80.65"
"1006","1006","-640","-5340","335","-84.05"
"1007","1007","-676","-5678","335","-82.2"
"1008","1008","-715","-6021","335","-80.8"
"1009","1009","-751","-6370","335","-80.2"
"1010","1010","-788","-6725","334","-81"
"1011","1011","-825","-7079","334","-76.8"
"1012","1012","-863","-7433","334","-71.25"
"1013","1013","-899","-7793","334","-72.4"
"1014","1014","-935","-8151","333","-66.7"
"1015","1015","-972","-8514","333","-64.65"
"1016","1016","-1007","-8876","332","-62.75"
"1017","1017","-1043","-9243","332","-59.45"
"1018","1018","-1078","-9617","332","-61"
"1019","1019","-1114","-9989","332","-57.9"
"1020","1020","-1148","-10364","331","-56.6"
"1021","1021","-1182","-10742","331","-56.8"
"1022","1022","-1216","-11125","330","-57.25"
"1023","1023","-1249","-11513","330","-59.95"

"GraphName",""
"SamplingInterval","1000"
"TotalTraceTime","1024"
"ParameterTransfer","True"
"PropertiesComment",""
"Drive","M36 (R88D-KN15H-ECT 2.1x)"
"Motor","R88M-K1K030T-B"

"DriveType","Servo"
"FamilyName","R88D-KN"
"FirmwareVersion","2.1x"
"ModelName","R88D-KN15H-ECT"
"SubfamilyName","R88D-KN-ECT"
"NodeAddress","36"
"OD","Description","Value","Index"
"3000.00","Commutazione direzione di rotazione","1 : Il comando di direzione in avanti imposta la direzione di rotazione del motore in senso antiorario.","Pn000"
"3001.00","Selezione della modalità di controllo","0 : Controllo interruttore","Pn001"
"3002.00","Selezione modalità di autotuning in tempo reale","0 : Disabilitato","Pn002"
"3003.00","Impostazione rigidità della macchina nell'autotuning in tempo reale","20","Pn003"
"3004.00","Coefficiente di inerzia","500","Pn004"
"3015.00","Interruttore d'esercizio durante l'utilizzo dell'encoder assoluto","2 : Da utilizzare come encoder assoluto ma ignorando l'overflow del contatore multirotazione","Pn015"
"3016.00","Selezione resistenza di rigenerazione","2 : Resistenza esterna senza protezione sovraccarico","Pn016"
"3017.00","Impostazione resistenza di rigenerazione esterna","0 : Il coefficiente di carico di rigenerazione è 100%","Pn017"
"3100.00","Guadagno loop di posizione 1","100.0","Pn100"
"3101.00","Guadagno loop di velocità 1","55.0","Pn101"
"3102.00","Costante tempo di integrazione loop di velocità 1","14.0","Pn102"
"3103.00","Costante di tempo filtro di retroazione della velocità 1","0","Pn103"
"3104.00","Costante di tempo filtro per comando di coppia 1","0.25","Pn104"
"3105.00","Guadagno loop di posizione 2","100.0","Pn105"
"3106.00","Guadagno loop di velocità 2","55.0","Pn106"
"3107.00","Costante tempo di integrazione loop di velocità 2","1000.0","Pn107"
"3108.00","Costante di tempo filtro di retroazione della velocità 2","0","Pn108"
"3109.00","Costante di tempo filtro per comando di coppia 2","0.25","Pn109"
"3110.00","Guadagno Feed-forward di velocità","45.0","Pn110"
"3111.00","Filtro comando di Feed-forward velocità","0.50","Pn111"
"3112.00","Guadagno Feed-forward della coppia","0.0","Pn112"
"3113.00","Filtro comando di Feed-forward coppia","0.00","Pn113"
"3114.00","Selezione della modalità di funzionamento dell'ingresso di commutazione guadagno","1 : Sempre guadagno 2","Pn114"
"3115.00","Modalità di commutazione in controllo della posizione","0 : Sempre guadagno 1","Pn115"
"3116.00","Tempo di ritardo commutazione guadagno in modalità di controllo della posizione","5.0","Pn116"
"3117.00","Livello di commutazione guadagno in modalità di controllo della posizione","50","Pn117"
"3118.00","Isteresi di commutazione guadagno in modalità di controllo della posizione","33","Pn118"
"3119.00","Tempo commutazione guadagno di posizione","3.3","Pn119"
"3120.00","Modalità di commutazione in controllo della velocità","0 : Sempre guadagno 1","Pn120"
"3121.00","Tempo di ritardo commutazione guadagno in modalità di controllo della velocità","0.0","Pn121"
"3122.00","Livello di commutazione guadagno in modalità di controllo della velocità","0","Pn122"
"3123.00","Isteresi di commutazione guadagno in modalità di controllo della velocità","0","Pn123"
"3124.00","Modalità di commutazione in controllo della coppia","0 : Sempre guadagno 1","Pn124"
"3125.00","Tempo di ritardo commutazione guadagno in modalità di controllo della coppia","0.0","Pn125"
"3126.00","Livello di commutazione guadagno in modalità di controllo della coppia","0","Pn126"
"3127.00","Isteresi di commutazione guadagno in modalità di controllo della coppia","0","Pn127"
"3200.00","Selezione filtro adattativo","2 : Due abilitati. Frequenza limitata dopo l'adattamento.","Pn200"
"3201.00","Impostazione filtro a spillo 1","5000","Pn201"
"3202.00","Impostazione larghezza arresta banda 1","2 : 0,71","Pn202"
"3203.00","Impostazione profondità arresta banda 1","0","Pn203"
"3204.00","Impostazione filtro a spillo 2","5000","Pn204"
"3205.00","Impostazione larghezza arresta banda 2","2 : 0,71","Pn205"
"3206.00","Impostazione profondità arresta banda 2","0","Pn206"
"3207.00","Impostazione filtro a spillo 3","5000","Pn207"
"3208.00","Impostazione larghezza arresta banda 3","2 : 0,71","Pn208"
"3209.00","Impostazione profondità arresta banda 3","0","Pn209"
"3210.00","Impostazione filtro a spillo 4","5000","Pn210"
"3211.00","Impostazione larghezza arresta banda 4","2 : 0,71","Pn211"
"3212.00","Impostazione profondità arresta banda 4","0","Pn212"
"3213.00","Selezione filtro di isolamento","0 : Filtro isolamento 1 o 2 abilitato","Pn213"
"3214.00","Frequenza di isolamento 1","0.0","Pn214"
"3215.00","Impostazione del filtro di isolamento 1","0.0","Pn215"
"3216.00","Frequenza di isolamento 2","0.0","Pn216"
"3217.00","Impostazione del filtro di isolamento 2","0.0","Pn217"
"3218.00","Frequenza di isolamento 3","0.0","Pn218"
"3219.00","Impostazione del filtro di isolamento 3","0.0","Pn219"
"3220.00","Frequenza di isolamento 4","0.0","Pn220"
"3221.00","Impostazione del filtro di isolamento 4","0.0","Pn221"
"3222.00","Costante di tempo del filtro del comando di posizione","0.0","Pn222"
"3312.00","Tempo di accelerazione avviamento graduale","0","Pn312"
"3313.00","Tempo di decelerazione avviamento graduale","0","Pn313"
"3314.00","Impostazione del tempo di accelerazione/decelerazione curva S","0","Pn314"
"3317.00","Selezione del limite di velocità","1 : Use the speed limit value via EtherCAT or the Speed Limit Value (3321 hex), whichever smaller","Pn317"
"3321.00","Impostazione valore limite di velocità","20000","Pn321"
"3323.00","Selezione tipo di impulsi di feedback esterno","0 : Tipo di uscita fase A/B","Pn323"
"3324.00","Selezione numeratore di divisione impulsi di feedback esterno","0","Pn324"
"3325.00","Denominatore di divisione impulsi di feedback esterno","10000","Pn325"
"3326.00","Commutazione direzione impulsi di feedback esterno","0 : Direzione del contatore di impulsi di feedback encoder esterno non invertita","Pn326"
"3327.00","Impostazione fase Z impulsi di feedback esterno","0 : Rilevamento disconnessione fase Z abilitato","Pn327"
"3328.00","Livello di overflow del contatore di errori di inseguimento ibrido","16000","Pn328"
"3329.00","Ripristino del contatore di errori di inseguimento ibrido","0","Pn329"
"3400.00","Selezione segnale di ingresso 1 - Controllo posizione/controllo chiusura completa","0 : Disabilitato (Disabilitato) - Contatto NO","Pn400.0"
"3400.00","Selezione segnale di ingresso 1 - Controllo della velocità","0 : Disabilitato (Disabilitato) - Contatto NO","Pn400.1"
"3400.00","Selezione segnale di ingresso 1 - Controllo della coppia","0 : Disabilitato (Disabilitato) - Contatto NO","Pn400.2"
"3401.00","Selezione segnale di ingresso 2 - Controllo posizione/controllo chiusura completa","0 : Disabilitato (Disabilitato) - Contatto NO","Pn401.0"
"3401.00","Selezione segnale di ingresso 2 - Controllo della velocità","0 : Disabilitato (Disabilitato) - Contatto NO","Pn401.1"
"3401.00","Selezione segnale di ingresso 2 - Controllo della coppia","0 : Disabilitato (Disabilitato) - Contatto NO","Pn401.2"
"3402.00","Selezione segnale di ingresso 3 - Controllo posizione/controllo chiusura completa","0 : Disabilitato (Disabilitato) - Contatto NO","Pn402.0"
"3402.00","Selezione segnale di ingresso 3 - Controllo della velocità","0 : Disabilitato (Disabilitato) - Contatto NO","Pn402.1"
"3402.00","Selezione segnale di ingresso 3 - Controllo della coppia","0 : Disabilitato (Disabilitato) - Contatto NO","Pn402.2"
"3403.00","Selezione segnale di ingresso 4 - Controllo posizione/controllo chiusura completa","22 : DEC (Ingresso prossimità punto iniziale) - Contatto NO","Pn403.0"
"3403.00","Selezione segnale di ingresso 4 - Controllo della velocità","22 : DEC (Ingresso prossimità punto iniziale) - Contatto NO","Pn403.1"
"3403.00","Selezione segnale di ingresso 4 - Controllo della coppia","22 : DEC (Ingresso prossimità punto iniziale) - Contatto NO","Pn403.2"
"3404.00","Selezione segnale di ingresso 5 - Controllo posizione/controllo chiusura completa","2B : EXT3 (Ingresso blocco esterno 3) - Contatto NO","Pn404.0"
"3404.00","Selezione segnale di ingresso 5 - Controllo della velocità","2B : EXT3 (Ingresso blocco esterno 3) - Contatto NO","Pn404.1"
"3404.00","Selezione segnale di ingresso 5 - Controllo della coppia","2B : EXT3 (Ingresso blocco esterno 3) - Contatto NO","Pn404.2"
"3405.00","Selezione segnale di ingresso 6 - Controllo posizione/controllo chiusura completa","21 : EXT2 (Ingresso blocco esterno 2) - Contatto NO","Pn405.0"
"3405.00","Selezione segnale di ingresso 6 - Controllo della velocità","21 : EXT2 (Ingresso blocco esterno 2) - Contatto NO","Pn405.1"
"3405.00","Selezione segnale di ingresso 6 - Controllo della coppia","21 : EXT2 (Ingresso blocco esterno 2) - Contatto NO","Pn405.2"
"3406.00","Selezione segnale di ingresso 7 - Controllo posizione/controllo chiusura completa","20 : EXT1 (Ingresso blocco esterno 1) - Contatto NO","Pn406.0"
"3406.00","Selezione segnale di ingresso 7 - Controllo della velocità","20 : EXT1 (Ingresso blocco esterno 1) - Contatto NO","Pn406.1"
"3406.00","Selezione segnale di ingresso 7 - Controllo della coppia","20 : EXT1 (Ingresso blocco esterno 1) - Contatto NO","Pn406.2"
"3407.00","Selezione segnale di ingresso 8 - Controllo posizione/controllo chiusura completa","2E : SI-MON0 (Ingresso monitoraggio per impieghi generici 0) - Contatto NO","Pn407.0"
"3407.00","Selezione segnale di ingresso 8 - Controllo della velocità","2E : SI-MON0 (Ingresso monitoraggio per impieghi generici 0) - Contatto NO","Pn407.1"
"3407.00","Selezione segnale di ingresso 8 - Controllo della coppia","2E : SI-MON0 (Ingresso monitoraggio per impieghi generici 0) - Contatto NO","Pn407.2"
"3410.00","Selezione segnale di uscita 1 - Controllo posizione/controllo chiusura completa","3 : BKIR (Uscita interlock freno) mappato su contatto NO","Pn410.0"
"3410.00","Selezione segnale di uscita 1 - Controllo della velocità","3 : BKIR (Uscita interlock freno) mappato su contatto NO","Pn410.1"
"3410.00","Selezione segnale di uscita 1 - Controllo della coppia","3 : BKIR (Uscita interlock freno) mappato su contatto NO","Pn410.2"
"3411.00","Selezione segnale di uscita 2 - Controllo posizione/controllo chiusura completa","2 : READY(Uscita servo azionamento pronto completato) mappato su contatto NO","Pn411.0"
"3411.00","Selezione segnale di uscita 2 - Controllo della velocità","2 : READY(Uscita servo azionamento pronto completato) mappato su contatto NO","Pn411.1"
"3411.00","Selezione segnale di uscita 2 - Controllo della coppia","2 : READY(Uscita servo azionamento pronto completato) mappato su contatto NO","Pn411.2"
"3416.00","Selezione monitoraggio analogico 1","0 : Velocità motore (r/min)","Pn416"
"3417.00","Impostazione scala monitoraggio analogico 1","0","Pn417"
"3418.00","Selezione monitoraggio analogico 2","4 : Comando di coppia (%)","Pn418"
"3419.00","Impostazione scala monitoraggio analogico 2","0","Pn419"
"3421.00","Impostazione uscita monitoraggio analogico","0 : Gamma di uscita: da -10 a 10 V, uscita dati: Positivo, negativo","Pn421"
"3432.00","Selezione condizione completamento posizionamento","0 : L'uscita del completamento del posizionamento si attiva","Pn432"
"3433.00","Tempo di mantenimento posizionamento completato","0","Pn433"
"3434.00","Rilevamento velocità zero","50","Pn434"
"3435.00","Ampiezza di rilevamento conformità velocità","50","Pn435"
"3436.00","Velocità di movimento per rilevamento movimento motore","1000","Pn436"
"3437.00","Temporizzazione frenatura all'arresto","0","Pn437"
"3438.00","Temporizzazione frenatura durante il funzionamento","0","Pn438"
"3439.00","Velocità soglia della frenatura durante il funzionamento","30","Pn439"
"3440.00","Selezione uscita avviso 1","0 : Vengono restituiti tutti i tipi di avviso","Pn440"
"3441.00","Selezione uscita avviso 2","0 : Vengono restituiti tutti i tipi di avviso","Pn441"
"3442.00","Completamento posizionamento campo 2","10","Pn442"
"3504.00","Selezione ingresso blocco drive","1 : Ingresso blocco drive avanti e indietro disabilitato","Pn504"
"3505.00","Selezione arresto immissione blocco drive","0 : La coppia nella direzione di blocco del drive è disabilitata e la frenatura dinamica è attivata.","Pn505"
"3508.00","Selezione errore di sottotensione","1 : Si verifica l'errore Err13.1 ""alimentatore principale sottotensione"" e uno scatto","Pn508"
"3509.00","Tempo di ritenzione temporanea","70","Pn509"
"3511.00","Impostazione di coppia arresto immediato","0.0","Pn511"
"3512.00","Impostazione del livello di rilevamento di sovraccarico","0","Pn512"
"3513.00","Impostazione del livello di rilevamento di sovravelocità","0","Pn513"
"3514.00","Impostazione limite di overrun","1.0","Pn514"
"3515.00","Impostazione lettura segnale di uscita di controllo","0 : 0.250ms","Pn515"
"3520.00","Selezione unità impostazione di posizione","0 : Unità di comando","Pn520"
"3521.00","Selezione limite coppia","6 : TL-SEL aperto: Marcia avanti: 0x3525, Marcia indietro: 0x3526; TL-SEL limitato: Marcia avanti: 0x60E0 or 0x3013, Marcia indietro 0x60E1 or 0x3522","Pn521"
"3602.00","Impostazione errore velocità eccessiva","0","Pn602"
"3605.00","Tempo effettivo guadagno 3","0.0","Pn605"
"3606.00","Impostazione rapporto guadagno 3","100","Pn606"
"3607.00","Offset valore comando di coppia","0","Pn607"
"3608.00","Offset coppia direzione in avanti","0","Pn608"
"3609.00","Offset coppia direzione indietro","0","Pn609"
"3610.00","Attivazione osservatore velocità","0 : Disabilitato","Pn610.0"
"3610.00","Attivazione osservatore disturbo","0 : Disabilitato","Pn610.1"
"3610.00","Impostazione osservatore disturbo","0 : Valido per Guadagno 1 e Guadagno 2","Pn610.2"
"3610.00","Riservato","0 : Riservato","Pn610.3"
"3610.00","Regolazione risposta loop corrente","0 : Disabilitato","Pn610.4"
"3610.00","Riservato","0 : Riservato","Pn610.5"
"3610.00","Compensazione comando in caso di errore di comunicazione in modalità CSP","1 : Abilitato","Pn610.6"
"3611.00","Impostazione risposta corrente elettrica","100","Pn611"
"3614.00","Impostazione temporale consentita per rilevamento errori","200","Pn614"
"3615.00","Impostazione livello di rilevamento di sovravelocità per arresto immediato","0","Pn615"
"3618.00","Tempo di inizializzazione alimentazione ON","0.0","Pn618"
"3623.00","Guadagno della compensazione coppia di disturbo","0","Pn623"
"3624.00","Impostazione filtro osservatore disturbo","0.53","Pn624"
"3631.00","Selezione velocità stimata autotuning in tempo reale","1 : Per variazioni delle caratteristiche del carico, la stima viene fatta sulla costante di tempo di cir","Pn631"
"3632.00","Stima inerzia carico","0 : Non stimato","Pn632.0-1"
"3632.00","Aggiornamento inerzia carico stimato","0 : Pn004 non aggiornato (impostato dall'utente)","Pn632.2-3"
"3632.00","Commutazione attivazione compensazione di coppia","0 : Parametri impostati dall'utente","Pn632.4-6"
"3632.00","Attivazione impostazione di rigidità","0 : I guadagni di base possono essere modificati dall'utente","Pn632.7"
"3632.00","Guadagni Feed-forward e blocco filtro rilevamento velocità","0 : L'utente può impostare liberamente i guadagni Feed-forward e il filtro rilevamento velocità","Pn632.8"
"3632.00","Blocco parametri commutazione guadagno","0 : La commutazione del guadagno può essere impostata liberamente","Pn632.9-10"
"3634.00","Guadagno soppressione vibrazioni ibride","0.0","Pn634"
"3635.00","Filtro soppressione vibrazioni ibride","0.10","Pn635"
"3637.00","Soglia di rilevamento vibrazioni","0.0","Pn637"
"3638.00","Impostazione maschera di avviso","4","Pn638"
"3700.00","Selezione display LED","0 : Stato normale","Pn700"
"3701.00","Impostazione durata visualizzazione indirizzo all'accensione","0","Pn701"
"3703.00","Impostazione uscita flag limite di coppia","1 : Il flag è ON se l'uscita del limite di coppia raggiunge il parametro di limite di coppia.","Pn703"
"3704.00","Selezione compensazione di cambio direzione","0 : Disabilitato","Pn704"
"3705.00","Compensazione backlash","0","Pn705"
"3706.00","Costante di tempo di compensazione di cambio direzione","0.00","Pn706"
"3525.00","Limite di coppia esterna in avanti","300.0","Pn730"
"3526.00","Limite di coppia esterna all'indietro","300.0","Pn731"
"605B.00","Codice opzione arresto","-1 : Funzionamento frenatura dinamica // Funzionamento frenatura dinamica","Pn735"
"605C.00","Disabilitare il codice opzione di funzionamento","-1 : Funzionamento frenatura dinamica // Funzionamento frenatura dinamica","Pn736"
